Date,store,product,number_sold
2015-09-24,0,1,743
2015-09-25,0,1,734
2015-09-26,0,1,716
2015-09-27,0,1,712
2015-09-28,0,1,751
2015-09-29,0,1,747
2015-09-30,0,1,756
2015-10-01,0,1,737
2015-10-02,0,1,745
2015-10-03,0,1,747
2015-10-04,0,1,729
2015-10-05,0,1,735
2015-10-06,0,1,745
2015-10-07,0,1,745
2015-10-08,0,1,716
2015-10-09,0,1,727
2015-10-10,0,1,736
2015-10-11,0,1,738
2015-10-12,0,1,744
2015-10-13,0,1,744
2015-10-14,0,1,729
2015-10-15,0,1,747
2015-10-16,0,1,742
2015-10-17,0,1,728
2015-10-18,0,1,742
2015-10-19,0,1,747
2015-10-20,0,1,745
2015-10-21,0,1,752
2015-10-22,0,1,758
2015-10-23,0,1,747
2015-10-24,0,1,731
2015-10-25,0,1,758
2015-10-26,0,1,760
2015-10-27,0,1,746
2015-10-28,0,1,749
2015-10-29,0,1,746
2015-10-30,0,1,753
2015-10-31,0,1,750
2015-11-01,0,1,751
2015-11-02,0,1,759
2015-11-03,0,1,745
2015-11-04,0,1,754
2015-11-05,0,1,737
2015-11-06,0,1,759
2015-11-07,0,1,757
2015-11-08,0,1,759
2015-11-09,0,1,751
2015-11-10,0,1,764
2015-11-11,0,1,766
2015-11-12,0,1,774
2015-11-13,0,1,734
2015-11-14,0,1,757
2015-11-15,0,1,748
2015-11-16,0,1,754
2015-11-17,0,1,770
2015-11-18,0,1,769
2015-11-19,0,1,753
2015-11-20,0,1,761
2015-11-21,0,1,756
2015-11-22,0,1,770
2015-11-23,0,1,762
2015-11-24,0,1,774
2015-11-25,0,1,753
2015-11-26,0,1,759
2015-11-27,0,1,748
2015-11-28,0,1,754
2015-11-29,0,1,773
2015-11-30,0,1,745
2015-12-01,0,1,765
2015-12-02,0,1,769
2015-12-03,0,1,761
2015-12-04,0,1,774
2015-12-05,0,1,767
2015-12-06,0,1,768
2015-12-07,0,1,761
2015-12-08,0,1,768
2015-12-09,0,1,776
2015-12-10,0,1,769
2015-12-11,0,1,753
2015-12-12,0,1,765
2015-12-13,0,1,738
2015-12-14,0,1,776
2015-12-15,0,1,788
2015-12-16,0,1,776
2015-12-17,0,1,777
2015-12-18,0,1,762
2015-12-19,0,1,748
2015-12-20,0,1,773
2015-12-21,0,1,757
2015-12-22,0,1,794
2015-12-23,0,1,769
2015-12-24,0,1,770
2015-12-25,0,1,763
2015-12-26,0,1,763
2015-12-27,0,1,755
2015-12-28,0,1,763
2015-12-29,0,1,784
2015-12-30,0,1,759
2015-12-31,0,1,762
2016-01-01,0,1,754
2016-01-02,0,1,758
2016-01-03,0,1,761
2016-01-04,0,1,764
2016-01-05,0,1,775
2016-01-06,0,1,782
2016-01-07,0,1,777
2016-01-08,0,1,761
2016-01-09,0,1,761
2016-01-10,0,1,751
2016-01-11,0,1,779
2016-01-12,0,1,773
2016-01-13,0,1,748
2016-01-14,0,1,765
2016-01-15,0,1,753
2016-01-16,0,1,768
2016-01-17,0,1,753
2016-01-18,0,1,758
2016-01-19,0,1,765
2016-01-20,0,1,754
2016-01-21,0,1,753
